Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_2	GO:0099513~polymeric cytoskeletal fiber	2	1.257861635220126	0.20801937582063823	XP_017615176, XP_017606194	25	33	3424	8.30060606060606	0.9880991884754842	1.0	1.0
GOTERM_CC_2	GO:0030312~external encapsulating structure	2	1.257861635220126	0.31317362052547393	XP_017617131, XP_017612966	25	53	3424	5.168301886792453	0.9992055027930199	1.0	1.0
GOTERM_CC_2	GO:0044422~organelle part	5	3.1446540880503147	0.42652676459085254	XP_017631570, XP_017615176, XP_017606194, XP_017612789, XP_017616649	25	472	3424	1.4508474576271189	0.9999741922631958	1.0	1.0
GOTERM_CC_2	GO:0044446~intracellular organelle part	5	3.1446540880503147	0.42652676459085254	XP_017631570, XP_017615176, XP_017606194, XP_017612789, XP_017616649	25	472	3424	1.4508474576271189	0.9999741922631958	1.0	1.0
GOTERM_CC_2	GO:0071944~cell periphery	2	1.257861635220126	0.5310792933016202	XP_017617131, XP_017612966	25	106	3424	2.5841509433962266	0.9999994365066363	1.0	1.0
GOTERM_CC_2	GO:0043228~non-membrane-bounded organelle	4	2.515723270440252	0.5403945302343114	XP_017631570, XP_017615176, XP_017606194, XP_017616649	25	398	3424	1.3764824120603014	0.9999996151259914	1.0	1.0
GOTERM_CC_2	GO:0044425~membrane part	14	8.80503144654088	0.6307795248023886	XP_017616063, XP_017623585, XP_017643642, XP_017630984, XP_017643194, XP_017607265, XP_017630055, XP_017631881, XP_017610033, XP_017638100, XP_017645989, XP_017646669, XP_017639377, XP_017621965	25	1897	3424	1.0107749077490777	0.999999993996151	1.0	1.0
GOTERM_CC_2	GO:0031224~intrinsic component of membrane	13	8.176100628930817	0.6956698950511098	XP_017616063, XP_017623585, XP_017643642, XP_017630984, XP_017643194, XP_017607265, XP_017630055, XP_017610033, XP_017638100, XP_017645989, XP_017646669, XP_017639377, XP_017621965	25	1818	3424	0.9793619361936193	0.9999999998474004	1.0	1.0
GOTERM_CC_2	GO:0043229~intracellular organelle	8	5.031446540880504	0.854215264500993	XP_017620373, XP_017631570, XP_017620288, XP_017631881, XP_017615176, XP_017606194, XP_017612789, XP_017616649	25	1282	3424	0.8546645865834633	0.9999999999999999	1.0	1.0
GOTERM_CC_2	GO:0044464~cell part	12	7.547169811320755	0.8569025676585836	XP_017620373, XP_017617131, XP_017631570, XP_017637982, XP_017620288, XP_017631881, XP_017612374, XP_017615176, XP_017606194, XP_017612789, XP_017612966, XP_017616649	25	1868	3424	0.8798286937901498	0.9999999999999999	1.0	1.0
GOTERM_CC_2	GO:0043227~membrane-bounded organelle	5	3.1446540880503147	0.9385505280580398	XP_017620373, XP_017620288, XP_017631881, XP_017612789, XP_017616649	25	965	3424	0.7096373056994819	1.0	1.0	1.0
GOTERM_CC_2	GO:0005622~intracellular	10	6.289308176100629	0.9465245032460523	XP_017620373, XP_017631570, XP_017637982, XP_017620288, XP_017631881, XP_017612374, XP_017615176, XP_017606194, XP_017612789, XP_017616649	25	1772	3424	0.7729119638826185	1.0	1.0	1.0
GOTERM_CC_2	GO:0044424~intracellular part	8	5.031446540880504	0.9705417738124293	XP_017620373, XP_017631570, XP_017620288, XP_017631881, XP_017615176, XP_017606194, XP_017612789, XP_017616649	25	1572	3424	0.6969974554707379	1.0	1.0	1.0
GOTERM_CC_2	GO:0070469~respiratory chain	1	0.628930817610063	1.0	XP_017631881	25	14	3424	9.782857142857145	1.0	1.0	1.0
GOTERM_CC_2	GO:1990904~ribonucleoprotein complex	1	0.628930817610063	1.0	XP_017631570	25	349	3424	0.3924355300859599	1.0	1.0	1.0
GOTERM_CC_2	GO:0032993~protein-DNA complex	1	0.628930817610063	1.0	XP_017616649	25	31	3424	4.418064516129033	1.0	1.0	1.0
GOTERM_CC_2	GO:0043234~protein complex	1	0.628930817610063	1.0	XP_017616649	25	366	3424	0.37420765027322406	1.0	1.0	1.0
GOTERM_CC_2	GO:0000785~chromatin	1	0.628930817610063	1.0	XP_017616649	25	34	3424	4.028235294117647	1.0	1.0	1.0
GOTERM_CC_2	GO:0043233~organelle lumen	1	0.628930817610063	1.0	XP_017612789	25	71	3424	1.9290140845070425	1.0	1.0	1.0
