Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_5	GO:0022626~cytosolic ribosome	40	6.557377049180328	4.913991567129925E-7	NP_957031, NP_001070200, NP_956341, NP_956320, NP_957354, NP_001002139, NP_957059, NP_956322, NP_956323, NP_001002079, NP_001005589, NP_997949, NP_997908, NP_955930, NP_001035141, NP_001001819, NP_001189439, NP_001103591, NP_957440, NP_957044, NP_957046, NP_957146, NP_001002866, NP_957026, NP_001003432, NP_957447, NP_001001593, NP_956018, NP_998809, NP_998158, NP_998278, NP_001093906, NP_571655, NP_001001590, NP_001035132, NP_775340, NP_001032766, NP_998272, NP_775342, NP_963878	362	48	770	1.7725598526703499	1.380736639136071E-4	8.809614672256775E-5	8.684210904680166E-5
GOTERM_CC_5	GO:0044391~ribosomal subunit	43	7.049180327868852	6.270188378830445E-7	NP_957031, NP_001070200, NP_956341, NP_956320, NP_957354, NP_001002139, NP_957059, NP_956322, NP_956323, NP_001002079, NP_001005589, NP_956324, NP_997949, NP_997908, NP_998369, NP_955930, NP_001035141, NP_001001819, NP_001189439, NP_001103591, NP_957440, NP_957044, NP_957046, NP_957146, NP_001002866, NP_957026, NP_001003432, NP_957447, NP_001001593, NP_956018, NP_001003435, NP_998809, NP_998158, NP_998278, NP_001093906, NP_571655, NP_001001590, NP_001035132, NP_775340, NP_001032766, NP_998272, NP_775342, NP_963878	362	53	770	1.7257375169394351	1.7617682771375875E-4	8.809614672256775E-5	8.684210904680166E-5
GOTERM_CC_5	GO:0044445~cytosolic part	42	6.885245901639345	1.1221220891917964E-6	NP_957031, NP_001070200, NP_956341, NP_956320, NP_957354, NP_001002139, NP_957059, NP_956322, NP_956323, NP_001002079, NP_001005589, NP_997949, NP_997908, NP_998523, NP_955930, NP_001035141, NP_001001819, NP_001189439, NP_001103591, XP_005164394, NP_957440, NP_957044, NP_957046, NP_957146, NP_001002866, NP_957026, NP_001003432, NP_957447, NP_001001593, NP_956018, NP_998809, NP_998158, NP_998278, NP_001093906, NP_571655, NP_001001590, NP_001035132, NP_775340, NP_001032766, NP_998272, NP_775342, NP_963878	362	52	770	1.7180195495112622	3.152667769412698E-4	1.051054356876316E-4	1.0360927290204253E-4
GOTERM_CC_5	GO:0022625~cytosolic large ribosomal subunit	27	4.426229508196721	4.800371424923611E-6	NP_956341, NP_957354, NP_001002139, NP_956322, NP_956323, NP_997949, NP_997908, NP_955930, NP_001035141, NP_001189439, NP_001002866, NP_957026, NP_001003432, NP_001001593, NP_956018, NP_998809, NP_998158, NP_998278, NP_001093906, NP_571655, NP_001001590, NP_001035132, NP_775340, NP_001032766, NP_998272, NP_775342, NP_963878	362	30	770	1.914364640883978	0.0013479982410957714	3.3722609260088365E-4	3.3242572117596006E-4
GOTERM_CC_5	GO:0015934~large ribosomal subunit	29	4.754098360655737	1.530405821789636E-5	NP_956341, NP_957354, NP_001002139, NP_956322, NP_956323, NP_956324, NP_997949, NP_997908, NP_955930, NP_001035141, NP_001189439, NP_001002866, NP_957026, NP_001003432, NP_001001593, NP_956018, NP_001003435, NP_998809, NP_998158, NP_998278, NP_001093906, NP_571655, NP_001001590, NP_001035132, NP_775340, NP_001032766, NP_998272, NP_775342, NP_963878	362	34	770	1.814267143321417	0.0042912394728120695	8.600880718457754E-4	8.478448252714583E-4
GOTERM_CC_5	GO:0030529~intracellular ribonucleoprotein complex	66	10.819672131147541	4.533305547494035E-5	NP_956320, NP_001002139, NP_957059, NP_956322, NP_956323, NP_956324, NP_001005401, NP_997949, NP_997908, NP_998369, NP_001035141, NP_001103591, NP_998241, NP_957293, NP_957440, NP_957044, NP_956990, NP_957046, NP_001002866, NP_956796, NP_001003432, NP_001028279, NP_957447, NP_001003831, NP_001003435, NP_998158, NP_998278, NP_001093906, NP_775340, NP_955862, NP_001277022, NP_001032766, NP_775342, NP_998272, NP_963878, NP_998155, NP_957031, NP_001070200, NP_956341, NP_957354, NP_957511, NP_001005589, NP_001002079, NP_001003763, NP_001138831, NP_878285, XP_683754, NP_955930, NP_001001819, NP_001189439, NP_001123664, NP_991230, NP_001070232, NP_957146, NP_957026, NP_001001593, NP_956018, NP_998809, NP_957508, NP_571655, NP_001093608, NP_001001590, NP_001009990, NP_001035132, NP_001019906, NP_998293	362	99	770	1.41804788213628	0.012658081286412437	0.0021230980980763733	0.0020928760610930794
GOTERM_CC_5	GO:0005840~ribosome	45	7.377049180327869	5.6626888636578686E-5	NP_957031, NP_001070200, NP_956341, NP_956320, NP_957354, NP_001002139, NP_957059, NP_956322, NP_956323, NP_001002079, NP_001005589, NP_956324, NP_997949, NP_997908, NP_998369, NP_955930, NP_001035141, NP_001001819, NP_001189439, NP_001103591, NP_998241, NP_957440, NP_957044, NP_957046, NP_957146, NP_001002866, NP_957026, NP_956796, NP_001003432, NP_957447, NP_001001593, NP_956018, NP_001003435, NP_998809, NP_998158, NP_998278, NP_001093906, NP_571655, NP_001001590, NP_001035132, NP_775340, NP_001032766, NP_998272, NP_775342, NP_963878	362	62	770	1.5438424523257888	0.015786669611212223	0.002273165100982659	0.0022408068789046137
GOTERM_CC_5	GO:0043232~intracellular non-membrane-bounded organelle	71	11.639344262295081	3.6875426469164935E-4	NP_956320, NP_001002139, NP_957059, NP_956322, NP_958500, NP_956323, NP_956324, NP_956842, NP_997949, NP_997908, NP_998369, NP_997955, NP_001035141, NP_001018326, NP_001103591, NP_998241, NP_957440, NP_957044, NP_956990, NP_957046, NP_001002866, NP_956796, NP_001002108, NP_571682, NP_001003432, NP_001028279, NP_957447, NP_997937, NP_001003435, NP_998158, NP_998278, NP_001093906, NP_997864, NP_775340, NP_955862, NP_001032766, NP_775342, NP_998272, NP_963878, NP_957031, NP_001070200, NP_956341, NP_957354, NP_956145, NP_957511, NP_001005589, NP_001002079, NP_001002114, NP_958889, XP_005174313, NP_955930, NP_001001819, NP_001189439, NP_001123664, NP_001038799, NP_001018176, NP_001070232, NP_957146, NP_957026, NP_001001593, NP_919348, NP_997915, NP_998806, NP_956018, NP_001139039, NP_998809, NP_955889, NP_571655, NP_001001590, NP_001035132, NP_001166027	362	113	770	1.3364787561726887	0.09844935400814403	0.012952493547294183	0.012768116414948358
GOTERM_CC_5	GO:0005829~cytosol	60	9.836065573770492	0.011482567389805121	NP_956320, NP_001002139, NP_957059, NP_956322, NP_956323, NP_997949, NP_997908, NP_998523, NP_001035141, NP_001103591, NP_998560, NP_957440, NP_957044, NP_957046, NP_001002866, NP_001003432, NP_957447, NP_998158, NP_998278, NP_955823, NP_001093906, NP_955943, NP_919240, NP_775340, NP_001017624, NP_001019605, NP_001032766, NP_775342, NP_998272, NP_963878, NP_998197, NP_957031, NP_001070200, NP_957199, NP_956341, NP_957354, NP_957035, NP_001005589, NP_001002079, NP_956148, NP_956304, NP_958889, NP_999904, NP_954688, NP_955930, NP_942101, NP_001001819, NP_001189439, XP_005164394, NP_001017577, NP_957340, NP_957146, NP_957026, NP_001001593, NP_956018, NP_001004666, NP_998809, NP_571655, NP_001001590, NP_001035132	362	102	770	1.2512187195320117	0.9610419289223796	0.35851127072613764	0.35340790744177986
GOTERM_CC_5	GO:0030684~preribosome	11	1.8032786885245904	0.02709009893461135	NP_001093906, NP_571655, NP_001070232, NP_957046, NP_957511, NP_956323, NP_955862, NP_001138831, NP_001003831, XP_683754, NP_997908	362	13	770	1.7998300042498938	0.9995549517499495	0.761231780062579	0.7503957404887344
