Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
COG_ONTOLOGY	Translation, ribosomal structure and biogenesis	8	1.3114754098360655	0.08523662346821297	NP_957511, NP_942101, NP_001003432, XP_696748, NP_956018, NP_001139039, NP_998068, NP_001103295	69	10	154	1.7855072463768118	0.8316646302087642	1.0	1.0
COG_ONTOLOGY	Cell division and chromosome partitioning	3	0.49180327868852464	0.41216678058784156	XP_003200823, NP_001073421, NP_001268773	69	3	154	2.2318840579710146	0.9999757292888113	1.0	1.0
COG_ONTOLOGY	Posttranslational modification, protein turnover, chaperones	6	0.9836065573770493	0.584322559336255	NP_957199, NP_958444, NP_001314691, NP_957037, NP_997900, NP_958889	69	11	154	1.2173913043478262	0.9999999762792122	1.0	1.0
COG_ONTOLOGY	Transcription / Cell division and chromosome partitioning	2	0.32786885245901637	0.6897546897546328	NP_571323, NP_997911	69	2	154	2.231884057971014	0.9999999999317497	1.0	1.0
COG_ONTOLOGY	Chromatin structure and dynamics	2	0.32786885245901637	0.6897546897546328	NP_957231, NP_001093519	69	2	154	2.231884057971014	0.9999999999317497	1.0	1.0
COG_ONTOLOGY	Nucleotide transport and metabolism	2	0.32786885245901637	0.6897546897546328	NP_955872, NP_001004666	69	2	154	2.231884057971014	0.9999999999317497	1.0	1.0
COG_ONTOLOGY	Secondary metabolites biosynthesis, transport, and catabolism	6	0.9836065573770493	0.8783205702738062	NP_571954, XP_002662060, NP_001071070, NP_001139036, NP_991172, NP_956902	69	15	154	0.8927536231884057	1.0	1.0	1.0
COG_ONTOLOGY	RNA processing and modification	2	0.32786885245901637	0.9057585263580048	XP_009303069, XP_009303068, NP_998218	69	4	154	1.115942028985507	1.0	1.0	1.0
COG_ONTOLOGY	Intracellular trafficking and secretion	2	0.32786885245901637	0.9719932050142939	NP_001098600, NP_571069	69	6	154	0.7439613526570048	1.0	1.0	1.0
COG_ONTOLOGY	Energy production and conversion	3	0.49180327868852464	0.9773080893626025	NP_955857, NP_001019590, NP_001071271	69	10	154	0.6695652173913044	1.0	1.0	1.0
COG_ONTOLOGY	Lipid metabolism	5	0.819672131147541	0.9898361492226214	NP_956591, NP_957475, NP_958899, NP_001006024, NP_998100	69	18	154	0.6199677938808374	1.0	1.0	1.0
COG_ONTOLOGY	Inorganic ion transport and metabolism	1	0.16393442622950818	1.0	NP_956270	69	1	154	2.231884057971014	1.0	1.0	1.0
COG_ONTOLOGY	Transcription	1	0.16393442622950818	1.0	NP_775371	69	1	154	2.231884057971014	1.0	1.0	1.0
COG_ONTOLOGY	Amino acid transport and metabolism / General function prediction only	1	0.16393442622950818	1.0	NP_571924	69	1	154	2.231884057971014	1.0	1.0	1.0
COG_ONTOLOGY	Cell envelope biogenesis, outer membrane	1	0.16393442622950818	1.0	NP_001076348	69	1	154	2.231884057971014	1.0	1.0	1.0
COG_ONTOLOGY	Amino acid transport and metabolism / Cell envelope biogenesis, outer membrane	1	0.16393442622950818	1.0	NP_998035	69	1	154	2.231884057971014	1.0	1.0	1.0
COG_ONTOLOGY	Coenzyme metabolism	1	0.16393442622950818	1.0	NP_955823	69	2	154	1.115942028985507	1.0	1.0	1.0
COG_ONTOLOGY	Carbohydrate transport and metabolism	1	0.16393442622950818	1.0	NP_001073481	69	5	154	0.44637681159420295	1.0	1.0	1.0
COG_ONTOLOGY	Cell envelope biogenesis, outer membrane / General function prediction only	1	0.16393442622950818	1.0	NP_001070210	69	1	154	2.231884057971014	1.0	1.0	1.0
COG_ONTOLOGY	DNA replication, recombination, and repair	1	0.16393442622950818	1.0	NP_571861	69	5	154	0.44637681159420295	1.0	1.0	1.0
